file,lat,lon,alt,head,yaw,time
nvcamtest_7563_s00_00123.jpg,13.031133521366257,77.56547082398174,30.76213662965438,-11496.735758187533,-11154.82009048301,1700036030.9823968
nvcamtest_7563_s00_00124.jpg,13.031067933241161,77.56570444048702,30.30222787595858,1319.1663727918894,1308.379134645671,1700036031.9823968
nvcamtest_7563_s00_00125.jpg,13.0311393,77.5655935,30.475,205.44000000000005,204.15611579724168,1700036050.5817165
nvcamtest_7563_s00_00126.jpg,13.0311463,77.565581,30.549,205.13,205.2218643643846,1700036051.5820248
nvcamtest_7563_s00_00127.jpg,13.0311559,77.5655619,30.483,205.29999999999995,205.3367003349,1700036053.0817218
nvcamtest_7563_s00_00128.jpg,13.0311615,77.5655493,30.448,205.26,205.2321096481396,1700036054.0829659
nvcamtest_7563_s00_00129.jpg,13.031065560078503,77.56576141696905,31.625541931114867,204.46542913265876,205.1811931102393,1700036036.9823968
nvcamtest_7563_s00_00130.jpg,13.03106766179576,77.56574917822991,30.15721812778588,206.0250910634686,208.79328061699562,1700036037.9823968
nvcamtest_7563_s00_00131.jpg,13.0311839,77.5654998,30.464,205.08999999999992,205.07694141057527,1700036058.0825846
nvcamtest_7563_s00_00132.jpg,13.031075381964627,77.56572747787413,28.37319667258089,202.4802458407239,200.59835950609522,1700036039.9823968
nvcamtest_7563_s00_00133.jpg,13.0311979,77.5654686,30.6,198.54999999999995,196.01089664594804,1700036060.5823677
nvcamtest_7563_s00_00134.jpg,13.0312009,77.5654551,30.491,190.12,189.6006479966752,1700036061.5833683
nvcamtest_7563_s00_00135.jpg,13.031148863024498,77.56571568487743,32.21855344595815,183.89389548138115,187.9813273538157,1700036042.9823968
nvcamtest_7563_s00_00136.jpg,13.0312075,77.5654205,30.321,189.71000000000004,189.74133623319904,1700036064.0820658
nvcamtest_7563_s00_00137.jpg,13.0312096,77.5654071,30.376,189.76,189.7376206102906,1700036065.0826766
nvcamtest_7563_s00_00138.jpg,13.031167242202741,77.5656638793107,30.51197581058318,189.3567472980567,191.26400163086146,1700036045.9823968
nvcamtest_7563_s00_00139.jpg,13.031165886235897,77.56564903518301,29.937862358813163,189.32905196567845,188.31578299686953,1700036046.9823968
nvcamtest_7563_s00_00140.jpg,13.0312175,77.5653598,30.463,189.72000000000003,189.7531866114091,1700036068.5839014
nvcamtest_7563_s00_00141.jpg,13.0312198,77.5653459,30.509,188.66000000000008,187.78191205467328,1700036069.582325
nvcamtest_7563_s00_00142.jpg,13.031221,77.5653323,31.23,183.64,182.11877681757312,1700036070.6005538
nvcamtest_7563_s00_00143.jpg,13.031224827980282,77.56550313113212,-8.329802639845184,642.0349323318187,923.0196833298269,1700036050.9823968
nvcamtest_7563_s00_00144.jpg,13.0312179,77.5653194,36.641,94.32,99.23409656019908,1700036073.0833151
nvcamtest_7563_s00_00145.jpg,13.031215,77.5653174,39.117,101.72000000000003,101.72189734272786,1700036074.0829268
nvcamtest_7563_s00_00146.jpg,13.0312115,77.5653169,41.702,101.74000000000001,101.78272700747596,1700036075.083012
nvcamtest_7563_s00_00147.jpg,13.031271841921125,77.56532092279531,-8.501478408118146,105.82279474423922,107.4656479684736,1700036054.9823968
nvcamtest_7563_s00_00148.jpg,13.031235456135391,77.5652277315935,1.023659240282086,1356.139735114787,1327.1281649705638,1700036055.9823968
